missing_col,col2,col3,outliers_col,outliers_col2,categorical_col,binary_col,ordinal_col,text_col
46,68,1.363324257,-100,1.65835068,cat,1,bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
68,83,2.974549215,55,1.2870811,dog,1,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
,80,0.443624333,40,547.6369733,dog,1,very bad,"
In a hole in the ground there lived a hobbit."
62,72,1.042820345,55,2.320391716,mouse,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
32,12,0.894579721,70,1.627074696,mouse,0,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
55,62,0.379241488,81,0.246190343,cat,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
84,13,0.38197401,34,0.76257379,cat,1,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
70,31,1.466597551,-7,1.141733834,cat,0,very bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,78,0.632298013,-18,1.52053462,dog,0,good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
63,65,1.486848402,-56,4.093980978,dog,0,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
13,9,0.959163075,-93,1.260444196,cat,0,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
14,17,0.611738003,-68,2.05317021,mouse,0,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
29,11,0.687007711,19,0.160247019,mouse,1,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
30,15,0.615206551,16,0.338789266,dog,0,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
66,8,0.729923659,-54,0.701644423,cat,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
26,81,3.507302058,-39,2.312290595,mouse,0,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
1,73,2.230243726,-96,1.333164141,elephant,0,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
31,66,2.413038787,94,0.41227929,dog,0,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
37,22,1.704387263,55,1.417858014,dog,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,2,0.106987705,-97,2.140130368,mouse,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
7,46,1.030214687,-66,0.389429871,mouse,1,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
72,48,1.531924857,-69,0.544787709,dog,0,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,95,2.983835901,32,0.716226916,dog,1,very good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
7,7,6.692737872,27,0.53571243,mouse,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
74,15,0.805992296,92,0.128259862,elephant,0,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
36,12,1.666571654,-5,0.63335682,cat,1,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
77,80,3.837747458,27,0.902085064,elephant,0,very bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
90,38,2.708065483,89,0.319937116,cat,0,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
64,83,1.557528224,32,12.54655636,cat,1,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
,47,1.501266331,-25,0.884714417,elephant,0,normal,"
In a hole in the ground there lived a hobbit."
76,83,1.068093941,158,2.180843868,dog,0,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
55,9,0.638177588,76,2.459311918,dog,0,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
48,57,0.79601758,78,1.759004423,mouse,1,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
58,99,0.349969864,0,2.364705466,mouse,1,good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
,53,1.558524891,35,2.070767849,cat,0,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
64,23,0.142515128,51,0.250772707,mouse,1,good,"
In a hole in the ground there lived a hobbit."
1,6,1.1793946,-65,2.458037824,dog,0,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
82,24,0.190134602,-3,1.213647533,mouse,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,65,0.931045823,4,0.380070841,cat,1,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
35,20,4.066576322,67,4.974313459,elephant,0,normal,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
37,80,0.759979004,-16,1.136797306,dog,0,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
2,30,0.119951512,93,1.737169896,mouse,0,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
72,40,5.582633973,65,355.9150566,mouse,1,good,"
In a hole in the ground there lived a hobbit."
14,44,1.959500664,-75,5.575676092,mouse,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
13,56,0.757372044,-37,0.660752169,cat,0,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
38,65,0.955718641,-55,0.088307329,elephant,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
88,68,2.262955262,-13,0.856953002,cat,0,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
69,5,0.713420684,-1,2.985114876,mouse,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
42,12,0.522214134,65,0.433513593,elephant,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
79,30,2.023709743,54,0.464309971,elephant,0,very bad,"
In a hole in the ground there lived a hobbit."
25,84,0.593732732,59,0.794002049,cat,0,very good,"
In a hole in the ground there lived a hobbit."
70,81,0.991984193,84,0.311911705,dog,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
3,40,0.981770523,62,1.608492231,elephant,0,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
27,93,0.592798572,86,5.163736896,elephant,0,very bad,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
60,32,0.867523995,8,10.48750159,elephant,1,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
67,59,1.921620593,48,2.118184044,cat,1,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
30,42,0.964291922,-77,0.452308155,cat,0,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
10,34,3.088514371,19,2.147440851,dog,0,bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
23,54,0.971909667,-93,0.443848141,elephant,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
48,46,0.428303604,-12,1.703657765,cat,1,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
,89,0.980316202,-93,4.094031032,cat,1,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
17,67,0.642865853,55,1.723825167,dog,0,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
91,65,4.623392519,-61,0.360579498,dog,1,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
20,44,1.144753707,-70,4.342331497,mouse,0,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
22,32,0.397367911,54,3.393543512,mouse,1,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
6,65,0.911236455,-65,0.323794774,dog,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
20,90,1.562995332,-62,463.632969,dog,1,very bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
20,55,3.221645828,-45,0.858298739,mouse,1,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
6,87,2.495704549,-27,3.252863506,elephant,0,good,"
In a hole in the ground there lived a hobbit."
37,99,0.620673991,-44,0.740267979,elephant,1,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
17,43,1.736276282,-36,1.400513089,cat,0,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
95,98,0.524179448,42,0.098520529,cat,1,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
91,69,2.865152167,0,0.329196252,mouse,0,very bad,"
In a hole in the ground there lived a hobbit."
65,97,0.401406569,55,0.610189799,mouse,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
66,45,1.411477191,8,2.01833884,elephant,1,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
19,48,1.08278252,54,0.989103556,elephant,0,good,"
In a hole in the ground there lived a hobbit."
97,92,0.202196149,-32,0.539443381,dog,1,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
86,74,0.556794795,-5,4.465596341,elephant,1,good,"
In a hole in the ground there lived a hobbit."
76,85,0.38315571,70,1.610653606,cat,0,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
79,88,1.431989762,78,0.804914913,elephant,0,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
93,83,1.886861576,28,0.825766047,cat,1,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
62,96,0.262939945,1,1.727616488,mouse,0,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
92,34,1.137962409,-83,0.666861673,dog,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
53,21,0.461567941,-69,13.98646588,elephant,1,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
66,76,0.925621421,43,1.976741883,mouse,1,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
67,69,0.120803051,-19,4.073013434,dog,0,normal,"
In a hole in the ground there lived a hobbit."
8,68,0.270149792,96,0.330217907,mouse,1,very bad,"
In a hole in the ground there lived a hobbit."
3,86,0.334021199,-43,1.266965777,elephant,0,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
49,76,1.885348704,-88,0.849073886,cat,1,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
49,46,0.703323739,-12,0.907976716,elephant,0,good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
38,79,0.639057102,-47,0.792945413,dog,1,very good,"It had a perfectly round door like a porthole, painted green, with a shiny yellow brass knob in the exact middle."
47,88,0.920392893,-29,0.192242515,elephant,0,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
8,71,1.003236722,11,2.366023189,elephant,1,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
48,77,2.874463079,-24,1.952642382,elephant,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
67,15,1.481112338,4,1.448390408,cat,1,normal,"
In a hole in the ground there lived a hobbit."
83,17,2.273612561,-14,1.683782253,elephant,0,good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
56,43,2.317999337,74,0.798140951,cat,1,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
64,12,2.4281502,4,0.866798776,cat,0,bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
49,82,2.503150964,-68,0.908386748,cat,1,very bad,"
In a hole in the ground there lived a hobbit."
55,25,0.199146004,24,1.017512793,dog,1,good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
34,74,0.989939486,-18,1.812113445,cat,1,very bad,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
66,76,0.599034766,47,0.786603271,cat,0,bad,"
In a hole in the ground there lived a hobbit."
29,58,2.150795283,20,0.759183739,elephant,1,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
3,38,3.950530739,27,0.312455051,elephant,0,bad,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
19,53,0.862681038,49,1.533921796,cat,0,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,88,0.891288344,-2,3.71754328,mouse,0,good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
96,75,0.935280646,-92,2.228650632,dog,1,bad,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
,42,0.587030144,38,43.87210857,cat,0,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
3,60,1.338887308,-73,0.565619957,dog,0,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
,21,1.471250599,-93,0.55923288,cat,1,bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
9,8,1.766120715,-16,4.076131393,dog,0,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,18,0.557139383,83,2.903156913,cat,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
96,76,1.830393105,-3,1.225295196,cat,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
40,80,1.484246904,32,2.820573768,dog,0,very bad,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
50,70,0.534512416,-85,1.153780435,mouse,1,good,"
In a hole in the ground there lived a hobbit."
,25,3.359431378,11,0.245185323,dog,0,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
62,36,0.309527924,87,0.298715872,mouse,0,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
,2,2.29470571,91,0.413339587,elephant,1,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
10,52,1.115693274,-23,1.201495164,cat,0,good,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
12,99,0.978656863,-38,1.064644907,cat,0,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
35,86,2.410025978,-7,3.613297881,dog,1,normal,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
91,63,1.057128409,-49,0.725970034,mouse,0,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
90,7,3.504423265,16,3.67249511,cat,1,very good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
81,41,1.121680224,92,1297.897155,cat,1,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
60,82,2.282095383,8,1.233803611,dog,0,bad,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
51,37,0.483949218,-49,1.392872701,dog,1,very good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
19,62,2.073421563,-94,1.124114222,elephant,1,normal,"
In a hole in the ground there lived a hobbit."
41,86,0.140719472,62,0.903231693,mouse,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
73,25,0.312481314,-52,1.304313616,cat,0,normal,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
9,94,1.296636197,-14,0.286963952,mouse,1,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
81,28,1.698579458,50,0.644978229,dog,1,very good,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
26,4,3.29889408,-94,0.482833363,elephant,1,good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
54,62,8.526911285,39,0.406425011,mouse,1,good,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
64,3,0.654617186,95,0.730110011,elephant,1,very good,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
59,81,0.157187043,4,0.296344551,mouse,0,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
23,84,0.546084026,-62,0.513268122,dog,0,very good,"
In a hole in the ground there lived a hobbit."
9,29,0.852659335,-69,1.871372945,mouse,0,normal,"The Bagginses had lived in the neighbourhood of The Hill for time out of mind, and people considered them very respectable, not only because most of them were rich, but also because they never had any adventures or did anything unexpected: you could tell what a Baggins would say on any question without the bother of asking him."
90,89,0.63764583,86,1.035389131,elephant,1,very bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
65,86,0.392738143,-30,0.710480098,cat,0,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
42,96,0.385803667,19,0.473455567,cat,0,very good,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
84,87,2.187629261,17,0.123719349,dog,0,normal,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
84,84,0.628510197,-32,2.640065291,mouse,0,bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
85,49,3.382306597,-62,3.447513075,cat,1,very bad,"Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat; it was a hobbit-hole, and that means comfort."
96,20,1.654904872,-58,0.389033003,elephant,1,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
76,98,0.292414486,11,6.588468436,mouse,0,bad,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
,67,0.98519885,-98,1.971943274,elephant,0,normal,"This is a story of how a Baggins had an adventure, and found himself doing and saying things altogether unexpected."
67,17,0.905726811,-13,0.990330667,mouse,0,very good,"The best rooms were all on the left-hand side (going in), for these were the only ones to have windows, deep-set round windows looking over his garden, and meadows beyond, sloping down to the river."
90,13,5.332440628,-77,1.255494718,cat,0,good,"
In a hole in the ground there lived a hobbit."
7,78,1.088842203,-51,0.345235486,mouse,1,normal,"
In a hole in the ground there lived a hobbit."
,45,0.669657397,30,0.56717856,elephant,0,good,"The tunnel wound on and on, going fairly but not quite straight into the side of the hill – The Hill, as all the people for many miles round called it – and many little round doors opened out of it, first on one side and then on another."
47,52,0.287551071,14,0.723028273,cat,1,very good,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
19,19,0.786580787,-66,4.614905363,dog,1,normal,"He may have lost the neighbours’ respect, but he gained – well, you will see whether he gained anything in the end."
55,95,0.999968171,-23,4.077015165,elephant,0,bad,"The door opened on to a tube-shaped hall like a tunnel: a very comfortable tunnel without smoke, with paneled walls, and floors tiled and carpeted, provided with polished chairs, and lots and lots of pegs for hats and coats – the hobbit was fond of visitors."
2,36,1.719856642,68,20.02276924,cat,0,very bad,"No going upstairs for the hobbit: bedrooms, bathrooms, cellars, pantries (lots of these), wardrobes (he had whole rooms devoted to clothes), kitchens, dining-rooms, all were on the same floor, and indeed on the same passage."
92,47,1.489041604,-84,0.09686159,mouse,0,very good,"This hobbit was a very well-to-do hobbit, and his name was Baggins."
